summary,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
"When Bert asks Sheldon to collaborate on a project with him, Sheldon becomes worried about others finding out because he thinks geology is beneath him. Raj seeks advice after reconnecting with Ruchi.",2,fear,0.9012884,0.048382446,0.009859866,0.9012884,0.002169637,0.024034645,0.007059801,0.007205191
Howard and Leonard become upset after they discover that Sheldon has been working with the military without telling them; Bernadette asks Raj to investigate her suspicions that Ruchi is attempting to take her job away from her.,0,anger,0.90808594,0.90808594,0.016254611,0.025631094,0.001382784,0.02551173,0.017208207,0.005925607
Sheldon tries to teach the other guys a lesson after they cut him out of a potentially valuable Bitcoin investment seven years ago.,1,disgust,0.46330458,0.24040353,0.46330458,0.008043347,0.003784333,0.25144595,0.027531033,0.005487205
Sheldon and Amy try to eliminate stress from wedding planning by applying math to the process. Raj and Howard come to blows when Raj begins to feel like Howard hurts his confidence.,0,anger,0.6135026,0.6135026,0.12663525,0.009446026,0.00405441,0.101293236,0.1401414,0.004926954
Raj and Howard's feud continues as the gang plan Halley's first birthday party. Sheldon's surprise for Amy's birthday goes awry when they get food poisoning.,5,sadness,0.32275236,0.081003726,0.06954373,0.08719912,0.011997719,0.28777072,0.32275236,0.13973263
"Sheldon and Amy pick their best-man and maid of honor by experimenting on the gang. Meanwhile, Leonard's self-confidence is still badly damaged after reading his brother's Christmas letter.",4,neutral,0.52727467,0.020965217,0.25048405,0.027102355,0.005861969,0.52727467,0.1596742,0.008637525
"Sheldon kicks Amy out of the apartment to work solo, and she and Leonard end up bonding during a series of science experiments; Howard is replaced by Bert in Footprints on the Moon.",4,neutral,0.5757628,0.03681842,0.1006586,0.011874183,0.06283838,0.5757628,0.09886523,0.11318237
"Raj meets a girl at the Planetarium, but soon after finds out she is married. Sheldon rents out his old room to use for his work.",1,disgust,0.3136326,0.05526769,0.3136326,0.02159026,0.06508688,0.10571467,0.24509703,0.19361074
"Leonard's book raises questions, and Amy guest stars on the new Professor Proton show.",4,neutral,0.8736238,0.01219227,0.031630144,0.001560911,0.06137506,0.8736238,0.005321696,0.01429611
"When Bernadette won't go into labor, the gang try different tactics to get things started. Also, Wolowitz confronts Bernadette after Amy accidentally reveals she's already chosen their son's name.",1,disgust,0.36773264,0.24880421,0.36773264,0.016087027,0.003629762,0.34331626,0.013243729,0.00718636
"Leonard jumps through hoops to help secure the perfect wedding venue for Sheldon and Amy. Also, Bernadette and Wolowitz have a hard time deciding who should stay at home with the kids and who should go back to work.",4,neutral,0.9278005,0.005279759,0.005891298,0.008478764,0.007996215,0.9278005,0.0274226,0.01713089
"Leonard, Howard and Raj try to meet Bill Gates, who's meeting with Penny to merge their companies; Sheldon thinks he's the victim of an April Fool's prank.",4,neutral,0.7621189,0.0439997,0.013481879,0.015400555,0.02329455,0.7621189,0.029700728,0.112003736
Leonard runs against Sheldon to be president of the tenants association; Wolowitz and Koothrappali find a drone in the backyard.,4,neutral,0.2984616,0.2975454,0.15825507,0.06634517,0.003385396,0.2984616,0.047325514,0.12868185
Sheldon takes the guys to a cabin in the middle of nowhere to meet a reclusive scientist; Penny and Bernadette improvise Amy's bachelorette party.,4,neutral,0.55543953,0.010095368,0.011853536,0.006385432,0.35080943,0.55543953,0.007904986,0.05751169
Sheldon's comic book store experience changes when writer Neil Gaiman puts Stuart's store on the map; friendships are threatened when Koothrappali takes credit for Penny's astronomical discovery.,2,fear,0.98654217,0.003397937,0.00112004,0.98654217,0.00084876,0.004269019,0.002190929,0.001631148
"Sheldon goes to Vegas to win money for science. Also, Penny and Bernadette take Amy wedding dress shopping, but her terrible choice entangles them in a web of lies.",2,fear,0.4736751,0.07572682,0.27368277,0.4736751,0.005524118,0.054640766,0.09926379,0.017486598
Sheldon and Leonard make a road trip to wrangle a reluctant wedding guest.,2,fear,0.83922416,0.010929419,0.017367173,0.83922416,0.007011025,0.10812734,0.008350724,0.008990063
"When Amy's parents and Sheldon's family arrive, everybody is focused to make sure all wedding arrangements go according to plan - everyone except the bride and groom.",4,neutral,0.94055426,0.004643926,0.003183573,0.002219177,0.03331752,0.94055426,0.00333707,0.012744539
"After their wedding, Amy and Sheldon go on their honeymoon.",3,joy,0.9327918,0.002524118,0.002309531,0.000925454,0.9327918,0.025643054,0.022877146,0.012928949
Leonard and Penny give Sheldon and Amy a baffling wedding gift.,6,surprise,0.7392888,0.023799371,0.060047705,0.031009363,0.033108514,0.10838259,0.004363669,0.7392888
"The Wolowitzes' life gets complicated when Stuart starts bringing his new girlfriend home. Also, Penny and Leonard talk about starting a family while Koothrappali explores an arranged marriage.",4,neutral,0.43074077,0.026350059,0.022793097,0.01674011,0.36570197,0.43074077,0.10818871,0.029485278
"Sheldon won't tell anyone why he's never mentioned Tam, his childhood best friend, so Leonard takes matters into his own hands. Also, Bernadette and Penny take out Raj's fiancée, Anu, for dinner to get the skinny on her.",4,neutral,0.94380283,0.011532052,0.019631071,0.001876616,0.00535664,0.94380283,0.010817758,0.006982983
"Amy doesn't have time to work with Sheldon on super asymmetry, so he goes to great lengths to ensure she's available. Koothrappali doesn't want Wolowitz to join him in hosting a show at the planetarium.",4,neutral,0.9415359,0.007750305,0.011984452,0.002353665,0.003907133,0.9415359,0.026336335,0.006132317
"When Wolowitz dresses up as Sheldon for Halloween, Sheldon seeks retaliation at Leonard and Penny's Halloween party. Also, Leonard is shocked that Penny doesn't remember their first kiss.",6,surprise,0.96923304,0.011079556,0.004114522,0.003039622,0.001316325,0.009601695,0.001615219,0.96923304
"Leonard is caught between a rock and a hard place when he's responsible for distributing extra grant money. Also, Bernadette turns the backyard playhouse into a hideaway from her husband and kids.",4,neutral,0.44763887,0.115011014,0.15206832,0.03219054,0.005061728,0.44763887,0.16442457,0.083604954
"Sheldon tries to bond with Amy's father, but when Wolowitz lures Mr. Fowler away with magic tricks, Sheldon has no choice but to bond with Mrs. Fowler. Also, Koothrappali and Anu try to get physical for the first time.",1,disgust,0.41502553,0.10325902,0.41502553,0.039215855,0.007715784,0.26278818,0.16195907,0.010036539
Sheldon and Amy are devastated after learning from a Russian paper that super asymmetry has already been theorized and disproved. Bernadette wants to beat Howard in a popular video game.,5,sadness,0.9787712,0.00221545,0.001977896,0.001508243,0.002938824,0.00622064,0.9787712,0.006367625
A VHS tape from Sheldon's past inspires him and Amy not to give up when they're still feeling down about their theory being disproven. Bernadette turns into a pageant mom when she tries to help Howard with his Magic Castle audition.,5,sadness,0.5550728,0.023443008,0.07612419,0.023684993,0.007443047,0.2942541,0.5550728,0.019977946
"Penny and Leonard organize a paintball game, which results in mayhem when Sheldon becomes jealous of Amy. Raj catches Anu with her ex-boyfriend. Stuart doesn't want to move in with Denise.",0,anger,0.41950643,0.41950643,0.08855056,0.028481618,0.009870586,0.32004294,0.12506813,0.008479759
"Penny's ex-boyfriend Zack learns that he is infertile, so he asks Leonard for help; Koothrappali attempts to mend things with his ex-fiancee Anu.",5,sadness,0.7161474,0.016092122,0.030810373,0.006300184,0.020288011,0.1729355,0.7161474,0.03742645
"Sheldon and Amy are thrilled when their super asymmetry theory is proven by two physicists, until they try to kick Amy off the Nobel nomination. Bernadette gets one of her drugs approved and wants a reluctant Penny to head the sales team.",3,joy,0.91842157,0.010777496,0.002709804,0.001086269,0.91842157,0.049210228,0.002511961,0.015282682
Sheldon is thrilled to help Bernadette and Howard navigate bureaucracy concerning a neighbor's non-compliant balcony until he learns they too have ignored codes. Leonard is disappointed when his friends are uninterested in his new laser.,3,joy,0.6817166,0.024792459,0.006517208,0.000768713,0.6817166,0.1661894,0.027390193,0.092625365
"Penny tries to throw a wrench into Leonard's plan to be a sperm donor for her ex-boyfriend; Wolowitz, Bernadette, Anu and Koothrappali turn Koothrappali's canceled bachelor party into a couple's trip aboard the ""vomit comet.""",0,anger,0.4170767,0.4170767,0.101446494,0.015325594,0.013394762,0.22896603,0.18874085,0.035049602
"The gang finds out Wil Wheaton hosts a celebrity Dungeons and Dragons game involving William Shatner, Joe Manganiello, Kareem Abdul-Jabbar and Kevin Smith. Deception and betrayal are the path to make it to the one open seat.",4,neutral,0.5019412,0.12754613,0.25293145,0.038021393,0.027015321,0.5019412,0.042944208,0.009600327
"Bernadette and Penny travel to San Diego for a pharmaceutical sales convention. Back home, Amy and the guys experiment on the Wolowitz children when Sheldon finds a book on it.",4,neutral,0.79563576,0.008107365,0.017663749,0.006907569,0.09462383,0.79563576,0.010363802,0.066697925
"Rivals Pemberton and Campbell charm America on a publicity tour so Sheldon and Amy try to win over Nobel laureates Kip Thorne, George Smoot and Frances Arnold. Halley's fear of the dark causes opportunity and conflict at the Wolowitz home.",2,fear,0.96192217,0.002353052,0.001220758,0.96192217,0.004249757,0.020807894,0.006562138,0.002884214
Contemplating what it would mean to all women if she were to win a Nobel Prize causes Amy to have a meltdown. Koothrappali and Wolowitz try to relive the good old days after Wolowitz buys a scooter that looks like the one he had years ago.,4,neutral,0.55583644,0.029009754,0.026321549,0.14878152,0.01586559,0.55583644,0.17061847,0.0535666
Koothrappali is worried people won't take him seriously in his own field after publishing a paper that suggests he may have discovered alien life. Leonard wants to be the principal investigator on a plasma physics study.,2,fear,0.8059763,0.05546539,0.005047601,0.8059763,0.006020584,0.09054694,0.013665115,0.0232781
"Kripke has proof that Dr. Pemberton plagiarized his thesis in college, and Sheldon and Amy aren't sure if they should turn him in. Wolowitz learns that Bernadette wasn't the only waitress at the Cheesecake Factory who had a crush on him.",4,neutral,0.80013096,0.025945747,0.047281213,0.026523164,0.004715,0.80013096,0.058543287,0.036860626
"Leonard is pleasantly surprised when Beverly comes to visit and she's genuinely kind to him, until he finds out the real reason she's there. Also, Denise and Stuart overstay their welcome at the Wolowitz house.",6,surprise,0.96747494,0.002730239,0.000821385,0.000927052,0.006251576,0.020026075,0.001768764,0.96747494
Sheldon and Amy await big news.,4,neutral,0.7510108,0.007570351,0.001700062,0.05109374,0.124191016,0.7510108,0.012047292,0.05238672
"Bernadette and Wolowitz leave their kids for the first time; Penny and Leonard try to keep a secret; Sheldon and Amy stick together; and Koothrappali makes a new friend, as the gang travels together into an uncharted future.",3,joy,0.80621785,0.005929155,0.004863667,0.00161502,0.80621785,0.1454945,0.017900933,0.017978797
"Diagnosed with terminal lung cancer, chemistry teacher Walter White teams up with former student Jesse Pinkman to cook and sell crystal meth.",1,disgust,0.45479706,0.013674202,0.45479706,0.10863413,0.003142443,0.08003779,0.3342059,0.00550843
"After their first drug deal goes terribly wrong, Walt and Jesse are forced to deal with a corpse and a prisoner. Meanwhile, Skyler grows suspicious of Walt's activities.",2,fear,0.85877067,0.034687277,0.078187555,0.85877067,0.001117654,0.017729318,0.00421338,0.005294222
Walt and Jesse clean up after the bathtub incident before Walt decides what course of action to take with their prisoner Krazy-8.,4,neutral,0.6659618,0.01688937,0.25304314,0.018777447,0.007811906,0.6659618,0.026097266,0.01141912
